s02.plain.models.LinearSVM.acc_mean,0.425
s02.plain.models.LinearSVM.acc_std,0.15
s02.plain.models.LinearSVM.f1_mean,0.3904761904761905
s02.plain.models.LinearSVM.f1_std,0.1462687862229302
s02.plain.models.LinearSVM.n_splits,5
s02.plain.models.XGBoost.acc_mean,0.4
s02.plain.models.XGBoost.acc_std,0.09354143466934853
s02.plain.models.XGBoost.f1_mean,0.3726984126984127
s02.plain.models.XGBoost.f1_std,0.0975714169513577
s02.plain.models.XGBoost.n_splits,5
s02.plain.models.RandomForest.acc_mean,0.4
s02.plain.models.RandomForest.acc_std,0.049999999999999996
s02.plain.models.RandomForest.f1_mean,0.34845598845598846
s02.plain.models.RandomForest.f1_std,0.07210563711055473
s02.plain.models.RandomForest.n_splits,5
s02.plain.best.model,SVM_RBF
s02.plain.best.acc_mean,0.55
s02.plain.best.acc_std,0.12747548783981963
s02.plain.best.f1_mean,0.529076479076479
s02.plain.best.f1_std,0.12777876774952343
s02.plain.best.last_fold_confusion_matrix,"[[2, 2], [3, 1]]"
